Customer ID,Recency,Frequency,Monetary,Interpurchase_Time
13510.0,1,11,4555.28,65
13512.0,260,4,713.39,80
13513.0,126,3,824.59,176
13514.0,73,4,815.9,152
13515.0,72,6,1265.82,95
13516.0,21,4,1685.2600000000004,99
13517.0,59,3,2128.42,40
13519.0,78,2,343.2100000000001,182
13520.0,58,11,6517.26,60
13521.0,1,3,1071.73,2
13523.0,33,6,4278.45,61
13524.0,40,5,680.1800000000001,35
13525.0,14,2,628.78,116
13526.0,738,2,1182.0000000000002,0
13527.0,33,12,4541.290000000001,54
13529.0,78,2,307.76,62
13531.0,205,6,1433.07,88
13533.0,182,3,269.09000000000003,28
13534.0,2,35,7720.9,14
13536.0,1,7,3444.39,10
13537.0,425,2,717.8499999999999,13
13538.0,43,12,3103.13,52
13539.0,85,7,1569.36,72
13540.0,467,3,632.3900000000001,62
13541.0,427,2,785.25,71
13542.0,376,17,3959.49,20
13543.0,634,2,1439.61,26
13544.0,39,6,790.2,100
13545.0,390,2,364.93,76
13546.0,12,5,1086.24,82
13548.0,96,3,901.44,125
13549.0,25,8,1005.7999999999998,45
13551.0,319,2,244.19999999999996,173
13552.0,66,22,6948.92,26
13554.0,380,7,1629.3500000000001,9
13555.0,73,13,8891.84,47
13556.0,429,2,200.82,3
13557.0,28,13,3032.26,54
13558.0,5,4,594.52,15
13559.0,512,2,990.0,15
13561.0,215,11,1803.4,39
13562.0,81,8,4838.18,76
13563.0,84,2,601.4100000000001,27
13564.0,144,37,15929.15,16
13565.0,19,3,414.79999999999995,130
13566.0,40,5,1688.6000000000001,119
13567.0,428,4,1079.29,28
13569.0,17,4,726.54,102
13571.0,12,26,4537.26,27
13573.0,50,6,904.5200000000001,97
13575.0,23,5,732.07,30
13576.0,10,28,11202.59,25
13577.0,25,11,3489.2799999999997,63
13579.0,14,5,1374.34,128
13581.0,309,2,280.53000000000003,52
13582.0,389,2,241.68,113
13583.0,155,2,1445.031,261
13584.0,306,3,385.7,123
13585.0,530,3,684.54,69
13587.0,63,4,1673.4999999999998,149
13588.0,15,9,2478.95,26
13589.0,14,6,1120.7399999999998,119
13590.0,11,18,6336.039999999999,40
13591.0,64,7,2093.9400000000005,94
13592.0,35,4,247.95999999999998,57
13593.0,108,14,5493.290000000001,38
13594.0,52,2,533.3199999999999,216
13595.0,516,3,784.48,43
13596.0,5,2,664.11,3
13597.0,400,2,396.71000000000004,1
13598.0,47,5,761.9600000000003,120
13599.0,1,33,9802.01,22
13600.0,312,2,518.42,160
13601.0,45,4,1159.99,125
13602.0,64,4,1025.17,123
13605.0,387,2,522.67,92
13606.0,29,3,276.75,94
13607.0,40,2,1075.81,181
13610.0,12,14,2103.71,49
13611.0,89,10,3297.9300000000003,64
13613.0,452,5,1039.85,41
13614.0,24,6,2332.7400000000002,87
13615.0,318,8,6014.469999999999,45
13616.0,568,2,283.85,61
13617.0,40,8,1278.75,56
13619.0,544,2,224.94,64
13623.0,30,10,2533.06,70
13626.0,252,2,707.0400000000001,63
13627.0,59,7,2245.8999999999996,83
13629.0,23,19,13370.86,33
13630.0,5,7,2031.7800000000002,40
13631.0,99,11,3070.42,15
13632.0,24,8,3645.81,73
13634.0,33,16,5033.77,41
13635.0,67,4,2999.16,167
13636.0,36,5,949.12,49
13637.0,52,3,804.3,58
13639.0,74,2,1346.27,181
13641.0,640,5,979.3100000000001,18
13642.0,215,4,472.2,54
13643.0,31,10,2156.7700000000004,70
13644.0,16,4,2624.26,22
13646.0,399,2,326.24999999999994,0
13647.0,9,8,3041.6800000000003,74
13648.0,400,8,1764.0200000000002,42
13649.0,256,6,1453.6799999999998,45
13650.0,16,10,3288.0,66
13651.0,35,3,226.85000000000002,115
13652.0,45,5,2262.05,121
13654.0,43,11,6308.0,63
13655.0,114,6,2280.5100000000007,79
13656.0,164,4,1078.8500000000001,107
13657.0,10,2,382.14,95
13658.0,9,9,6006.26,73
13659.0,205,12,4850.6,37
13662.0,85,11,2233.61,52
13663.0,179,5,2047.5099999999998,93
13665.0,386,3,1711.66,39
13666.0,60,5,127.90000000000002,135
13668.0,2,35,12948.48,20
13669.0,50,3,413.55000000000007,118
13672.0,301,3,419.92,143
13673.0,18,2,387.44000000000005,6
13675.0,151,2,486.82000000000005,66
13676.0,539,2,243.9,40
13677.0,404,2,551.2400000000001,57
13679.0,493,3,281.26000000000005,80
13680.0,1,12,11419.670000000002,61
13681.0,17,4,827.83,34
13684.0,285,4,594.88,83
13685.0,2,7,2305.45,8
13686.0,182,3,409.04,72
13689.0,63,2,1259.5,190
13692.0,24,5,3114.4,79
13693.0,374,9,2011.82,39
13694.0,3,143,191622.665,5
13695.0,31,16,2770.73,34
13696.0,421,3,2020.4,81
13698.0,596,2,445.71000000000004,42
13699.0,155,2,764.15,197
13700.0,26,13,2596.9700000000003,49
13703.0,318,2,425.55999999999995,48
13704.0,5,9,2308.0600000000004,9
13705.0,7,7,1589.1299999999999,88
13706.0,302,2,631.1700000000001,162
13707.0,267,5,3365.86,53
13709.0,3,18,7571.35,38
13710.0,31,3,509.52,193
13711.0,218,9,1792.2600000000002,56
13712.0,246,2,766.4200000000001,182
13713.0,408,3,740.76,58
13715.0,281,17,8153.040000000001,21
13717.0,32,8,1763.3,56
13718.0,246,2,306.55,24
13719.0,15,11,2783.08,50
13720.0,116,4,799.9,34
13721.0,36,2,741.54,179
13722.0,131,10,5635.41,51
13723.0,217,6,1194.0800000000002,65
13725.0,49,8,1980.56,32
13726.0,38,2,1079.6599999999999,30
13727.0,28,8,1044.11,87
13728.0,36,16,2855.17,43
13729.0,435,3,724.7300000000002,82
13730.0,135,2,752.6,12
13731.0,219,2,610.59,13
13733.0,410,2,487.03000000000003,162
13734.0,508,4,6695.69,23
13735.0,24,13,9762.77,53
13736.0,5,7,2752.4700000000003,104
13739.0,18,2,292.2,254
13740.0,240,5,1582.77,99
13741.0,71,3,668.4300000000001,48
13742.0,16,12,3107.8700000000003,25
13743.0,2,7,1341.6,36
13744.0,95,2,1080.52,98
13745.0,162,2,777.36,191
13747.0,373,2,169.79999999999998,25
13748.0,95,9,2064.35,71
13750.0,53,11,3602.18,51
13752.0,124,7,1579.8300000000002,57
13753.0,287,4,2094.57,112
13754.0,151,3,447.04999999999995,95
13755.0,3,9,2108.06,6
13756.0,2,23,8646.940000000002,31
13758.0,11,15,8632.23,48
13759.0,33,2,659.41,18
13760.0,54,5,1363.64,107
13761.0,50,6,1952.17,101
13762.0,218,5,2472.48,95
13763.0,63,3,5217.4400000000005,123
13764.0,70,6,2919.62,95
13767.0,2,73,33903.57,10
13768.0,726,2,875.97,2
13769.0,2,20,5478.120000000001,36
13770.0,422,4,785.3700000000001,77
13771.0,64,9,5728.82,65
13772.0,33,8,3072.99,77
13773.0,396,2,301.53999999999996,131
13776.0,428,2,73.88,0
13777.0,0,61,49165.775,12
13778.0,103,4,1124.4899999999998,115
13780.0,7,3,732.07,133
13781.0,250,3,778.8300000000002,156
13782.0,12,13,1786.08,55
13783.0,487,4,1351.095,46
13784.0,9,14,2830.8500000000004,31
13785.0,428,4,542.49,7
13786.0,367,6,3127.9900000000002,61
13787.0,75,6,1222.5000000000002,103
13791.0,127,2,1516.0,20
13792.0,66,3,383.94999999999993,118
13795.0,388,4,836.2999999999998,62
13797.0,436,3,1179.45,70
13798.0,1,110,75400.205,6
13799.0,116,9,2803.57,58
13800.0,309,3,1679.56,142
13802.0,138,19,26259.11,27
13803.0,255,3,1338.9099999999999,121
13804.0,30,9,3161.12,45
13805.0,52,2,924.5999999999999,38
13807.0,367,3,422.20000000000005,122
13808.0,5,5,1747.6600000000003,18
13809.0,305,3,679.6999999999999,51
13810.0,28,3,936.4500000000002,9
13811.0,183,3,628.69,18
13812.0,42,3,539.0,21
13813.0,39,8,2765.4700000000003,86
13814.0,92,3,2257.32,144
13815.0,22,8,7475.74,80
13816.0,23,2,568.6600000000001,20
13817.0,29,2,382.97999999999996,161
13819.0,301,6,2642.3500000000004,72
13820.0,418,3,652.75,87
13821.0,144,6,1376.0700000000002,93
13822.0,5,2,632.0,17
13823.0,18,7,3360.4400000000005,100
13824.0,32,12,3314.76,50
13825.0,621,2,255.59,54
13827.0,57,3,409.8,28
13831.0,16,18,6585.539999999999,39
13832.0,19,2,609.89,201
13833.0,159,2,700.41,122
13834.0,576,2,324.19,46
13835.0,25,7,1095.27,88
13836.0,399,2,620.3700000000001,7
13837.0,211,2,266.59000000000003,52
13838.0,5,10,1690.0700000000002,57
13842.0,58,18,5319.34,33
13846.0,24,4,1307.79,93
13848.0,92,8,1052.76,79
13849.0,51,5,3469.3,114
13851.0,95,8,4381.685,73
13854.0,8,39,11944.560000000001,17
13855.0,500,4,1310.3400000000001,57
13856.0,168,11,1142.03,40
13857.0,393,6,1001.01,29
13859.0,326,2,515.8600000000001,101
13860.0,1,5,1245.9,17
13861.0,429,2,273.26,50
13862.0,18,9,2556.09,41
13863.0,247,4,1239.55,86
13865.0,58,4,501.56,57
13867.0,31,3,1005.0899999999999,62
13868.0,7,2,1149.255,15
13869.0,123,10,7996.869999999999,56
13870.0,2,15,5712.08,44
13871.0,22,17,7885.85,40
13872.0,527,3,919.57,66
13873.0,119,8,1038.92,65
13874.0,358,7,2049.1499999999996,44
13875.0,53,14,4556.31,47
13877.0,86,3,449.68000000000006,201
13878.0,54,4,2416.9,137
13880.0,21,17,4293.860000000001,31
13881.0,3,43,45109.065,14
13882.0,2,5,1191.13,12
13883.0,10,15,6560.0199999999995,48
13884.0,7,10,1825.0300000000002,46
13885.0,189,2,506.8,5
13888.0,119,7,2001.59,65
13889.0,92,6,1991.2300000000002,98
13890.0,1,14,2927.38,52
13891.0,378,3,859.21,67
13892.0,26,6,1068.855,91
13894.0,23,3,564.6200000000001,95
13895.0,28,6,3965.5099999999998,118
13897.0,50,3,1160.72,209
13898.0,325,2,686.4,42
13899.0,16,2,388.52,129
13900.0,183,6,1610.5900000000001,73
13901.0,72,15,5653.33,42
13902.0,632,5,4643.655000000001,18
13904.0,37,2,332.64000000000004,128
13908.0,79,4,2356.49,49
13909.0,423,2,282.8499999999999,49
13911.0,57,20,4231.42,29
13914.0,11,2,626.45,12
13916.0,463,4,1187.75,52
13917.0,49,2,272.03999999999996,70
13918.0,49,2,1212.8400000000004,101
13919.0,59,4,1360.68,120
13920.0,431,4,1774.6799999999998,32
13921.0,402,4,730.7000000000002,79
13922.0,351,3,865.1999999999999,38
13924.0,1,6,1838.85,11
13925.0,92,4,678.25,10
13927.0,74,2,708.26,181
13928.0,10,4,464.57,30
13929.0,169,11,3467.64,47
13930.0,57,2,337.34,39
13931.0,95,11,5257.379999999999,58
13933.0,109,2,608.7899999999998,19
13935.0,596,3,6116.92,18
13936.0,179,3,939.66,78
13937.0,169,2,880.13,116
13939.0,23,7,1560.96,84
13940.0,17,4,839.14,31
13941.0,21,15,10007.939999999999,46
13945.0,394,2,854.1499999999999,42
13946.0,79,6,1723.8250000000003,109
13948.0,360,4,548.76,93
13949.0,2,6,2427.3199999999997,15
13950.0,11,4,745.0600000000001,58
13951.0,176,3,674.4499999999998,39
13952.0,217,14,12823.521,36
13953.0,7,12,5246.929999999999,60
13954.0,1,2,439.92,34
13955.0,154,3,544.0699999999999,73
13956.0,5,5,1019.2700000000001,53
13957.0,417,3,458.25,80
13958.0,379,8,4709.23,44
13959.0,79,6,1064.77,71
13960.0,21,2,230.22,25
13962.0,21,3,362.80000000000007,137
13963.0,308,17,2860.57,16
13964.0,387,2,438.90000000000003,21
13965.0,476,3,996.61,75
13967.0,145,2,166.3,125
13969.0,7,35,12820.25,17
13970.0,386,2,846.55,25
13971.0,18,14,4667.57,47
13972.0,70,2,190.25000000000003,65
13974.0,49,2,677.7200000000001,266
13975.0,31,12,5256.4,53
13976.0,206,4,1192.3600000000001,115
13978.0,14,2,196.79,15
13979.0,73,7,3379.93,94
13980.0,60,5,768.8199999999999,119
13982.0,39,9,3954.29,72
13983.0,29,21,6105.530000000001,33
13984.0,26,12,1841.3300000000002,58
13985.0,4,22,10020.86,30
13987.0,379,2,682.54,10
13988.0,19,8,4757.8,75
13989.0,65,5,2026.06,99
13991.0,12,6,852.88,21
13992.0,30,3,219.5,144
13993.0,42,19,6775.71,36
13994.0,3,6,2274.1400000000003,24
13995.0,15,14,3902.01,50
13996.0,386,2,882.7,6
13997.0,519,3,376.46,10
13998.0,446,3,566.7,43
13999.0,10,29,9502.26,24
14000.0,211,5,2046.3400000000001,105
14001.0,45,9,4228.85,49
14002.0,134,2,529.7299999999999,11
14004.0,43,11,6258.450000000001,35
14005.0,9,5,2874.72,41
14006.0,115,7,2196.6700000000005,76
14009.0,198,3,1099.9099999999999,88
14010.0,565,2,445.15,0
14011.0,480,2,457.82000000000005,63
14013.0,110,5,1084.5700000000002,102
14014.0,77,3,1948.2100000000003,166
14016.0,161,11,11349.23,48
14019.0,46,3,1421.61,30
14020.0,16,4,1249.0099999999998,128
14021.0,155,7,1716.58,62
14022.0,225,2,792.15,130
14023.0,7,2,584.0699999999999,121
14024.0,121,3,645.7399999999999,89
14025.0,464,8,3971.88,14
14026.0,470,2,713.11,77
14028.0,550,3,4678.424999999999,0
14029.0,63,2,467.66,40
14030.0,18,20,7177.620000000001,35
14031.0,7,44,39019.509999999995,16
14032.0,2,16,4546.41,45
14034.0,22,3,648.8900000000001,45
14035.0,28,9,2794.75,64
14037.0,176,6,836.9500000000002,92
14038.0,78,5,3069.88,119
14039.0,33,2,267.28000000000003,271
14040.0,40,35,12523.81,19
14043.0,491,2,302.6,119
14044.0,26,10,3064.6900000000005,65
14045.0,109,16,10885.199999999999,36
14047.0,8,14,3968.11,47
14048.0,305,3,745.6800000000001,25
14049.0,16,13,12901.26,46
14050.0,31,2,746.3599999999999,37
14051.0,0,37,21770.98,19
14052.0,19,2,466.65999999999997,185
14053.0,124,4,572.3,90
14055.0,106,3,1520.96,205
14056.0,1,23,8152.710000000001,12
14057.0,23,22,8346.66,32
14058.0,462,2,469.19000000000005,33
14060.0,4,30,8898.24,21
14061.0,507,3,917.43,76
14062.0,9,24,25470.75,29
14063.0,438,9,9545.38,32
14064.0,29,15,3051.8,43
14065.0,389,3,891.02,14
14067.0,63,2,374.7,16
14068.0,320,4,1516.72,89
14069.0,514,2,225.81,23
14071.0,3,8,1437.5700000000002,32
14075.0,4,6,1731.8600000000001,89
14077.0,40,6,615.0799999999999,59
14078.0,101,9,1553.47,57
14079.0,124,2,412.03999999999996,278
14080.0,32,5,1088.6100000000001,140
14081.0,302,10,4867.57,42
14082.0,364,2,413.36,13
14083.0,4,11,1082.19,65
14085.0,2,33,9720.669999999998,22
14087.0,2,3,829.47,244
14088.0,10,16,63777.58,25
14091.0,654,2,9168.090000000002,22
14092.0,7,24,7229.450000000001,29
14096.0,4,17,53779.44,5
14097.0,481,2,422.86,82
14099.0,16,20,5750.91,35
14101.0,73,13,9226.26,42
14102.0,5,5,1105.8799999999999,7
14104.0,154,5,695.47,81
14105.0,239,5,5988.83,96
14107.0,51,11,4877.299999999999,61
14108.0,30,4,1044.9600000000003,176
14110.0,3,33,12987.95,22
14111.0,14,4,692.85,56
14112.0,22,13,5834.59,48
14113.0,3,16,7092.610000000001,45
14114.0,273,7,1364.0900000000001,47
14115.0,501,2,622.67,82
14116.0,19,5,1382.7399999999998,20
14119.0,375,2,183.37,171
14121.0,3,4,2780.15,14
14122.0,406,3,362.41999999999996,110
14125.0,10,3,2720.63,22
14126.0,7,4,1172.46,109
14127.0,122,6,1897.0700000000006,50
14128.0,60,3,924.21,163
14129.0,1,9,2591.34,64
14130.0,319,4,1858.77,102
14132.0,2,11,3586.0299999999997,16
14133.0,129,4,899.1199999999999,150
14134.0,382,15,11035.29,23
14135.0,1,24,8781.71,30
14136.0,400,5,1570.81,66
14138.0,1,2,965.8800000000002,31
14139.0,46,4,1086.8000000000002,124
14140.0,3,2,935.05,13
14141.0,2,4,915.1300000000001,25
14142.0,373,2,671.3399999999999,136
14145.0,46,7,7600.05,80
14146.0,8,12,9450.3,57
14147.0,78,9,2590.2000000000003,62
14148.0,233,2,466.2900000000001,90
14150.0,35,2,658.64,162
14151.0,673,2,679.45,21
14152.0,75,7,1997.3400000000004,83
14154.0,239,8,6302.639999999999,57
14156.0,9,156,298754.67500000005,4
14157.0,19,5,978.6899999999999,125
14159.0,19,20,7860.800000000001,35
14160.0,610,7,8421.47,12
14161.0,215,7,2996.9300000000003,72
14162.0,173,2,289.36,59
14163.0,87,5,2594.62,74
14164.0,70,2,1631.7700000000004,5
14166.0,505,2,251.14999999999998,60
14167.0,39,8,1274.29,80
14168.0,420,2,370.45,71
14169.0,430,2,621.51,6
14170.0,375,3,570.1800000000001,6
14171.0,98,2,498.79,316
14172.0,605,3,369.02,12
14173.0,10,6,586.0,119
14175.0,59,8,7678.879999999999,71
14176.0,297,5,756.46,16
14177.0,86,13,2209.69,43
14178.0,8,7,1600.2600000000002,24
14179.0,40,2,701.5699999999999,5
14180.0,10,33,5900.349999999999,16
14181.0,410,2,308.35,75
14182.0,443,4,678.7700000000001,38
14183.0,411,2,278.34,34
14186.0,427,5,1550.6299999999999,43
14188.0,30,6,2054.36,46
14189.0,2,16,5500.14,24
14191.0,1,15,4817.66,48
14193.0,67,3,1210.19,109
14194.0,4,36,18670.59,19
14195.0,201,6,2553.625,72
14198.0,18,9,1569.7300000000002,76
14199.0,218,4,1091.7,78
14201.0,60,10,1193.54,52
14202.0,381,3,847.76,81
14204.0,2,4,1024.83,183
14205.0,16,9,2414.2000000000003,69
14206.0,239,3,1185.01,54
14208.0,94,2,567.0500000000002,228
14209.0,10,15,4993.2699999999995,45
14210.0,105,16,5556.57,37
14211.0,53,18,4402.290000000001,37
14212.0,89,2,2190.14,178
14214.0,30,5,1004.3800000000001,49
14215.0,11,9,3244.3100000000004,80
14216.0,3,5,2150.04,82
14217.0,1,23,3298.59,22
14219.0,4,3,633.83,163
14220.0,247,4,1515.0,80
14221.0,42,17,6517.49,33
14223.0,92,3,991.1300000000001,57
14224.0,110,9,1753.65,48
14225.0,434,4,2031.0699999999995,65
14226.0,28,6,2985.13,68
14227.0,26,15,6368.71,42
14228.0,437,3,742.49,36
14229.0,51,7,2594.04,59
14230.0,435,3,979.8000000000001,37
14231.0,183,4,1229.6,66
14232.0,42,5,2048.07,44
14233.0,49,7,2904.27,84
14234.0,22,4,754.1200000000001,8
14235.0,75,9,4717.99,60
14236.0,80,5,1555.3400000000001,84
14237.0,373,2,471.14,108
14238.0,326,3,434.23,136
14239.0,43,21,4263.17,32
14240.0,30,3,1247.4900000000002,131
14241.0,183,2,333.70000000000005,256
14242.0,234,2,280.55,45
14243.0,8,17,7217.75,27
14245.0,219,2,1693.4499999999998,21
14246.0,110,3,1474.0600000000002,45
14247.0,278,5,753.5600000000001,54
14248.0,318,3,1032.95,65
14249.0,410,12,5387.451000000001,22
14250.0,7,3,1904.05,27
14251.0,1,5,2879.7,11
14253.0,493,2,363.4,64
14256.0,260,5,2460.79,86
14257.0,64,9,5954.450000000001,64
14258.0,9,25,30988.53,29
14260.0,471,3,824.2800000000001,25
14261.0,50,2,1163.45,13
14262.0,8,8,2618.2299999999996,29
14264.0,154,6,1517.3600000000001,76
14265.0,109,4,1373.35,125
14267.0,162,3,1516.24,32
14271.0,225,2,214.18,91
14272.0,73,4,920.81,127
14273.0,51,4,559.97,47
14275.0,395,6,1189.3799999999999,35
14276.0,98,7,2102.6800000000003,80
14277.0,15,9,7351.754999999999,78
14279.0,520,2,191.86,80
14282.0,3,25,7250.760000000001,26
14283.0,463,4,628.4399999999999,26
14284.0,30,3,1299.6499999999999,207
14285.0,21,8,3284.4199999999996,88
14286.0,23,7,8479.759999999998,101
14287.0,8,3,176.63,63
14289.0,8,6,911.26,46
14290.0,11,8,4513.55,90
14291.0,1,23,7904.1,31
14292.0,7,16,9226.25,38
14293.0,3,9,2903.0099999999993,80
14295.0,40,5,2362.91,138
14296.0,421,2,456.4,76
14297.0,17,4,1305.3299999999997,64
14298.0,8,82,90684.07,8
14299.0,8,27,14070.25,27
14301.0,117,4,1992.18,137
14302.0,430,3,742.9,102
14303.0,407,2,277.93999999999994,13
14304.0,222,3,1725.0100000000002,116
14305.0,71,3,1858.9600000000003,21
14306.0,51,6,3151.4,104
14307.0,88,10,4287.92,64
14308.0,549,2,73.88,0
14309.0,8,11,3780.8099999999995,49
14311.0,242,2,516.45,162
14312.0,46,11,3084.2700000000004,41
14314.0,106,2,229.8,162
14315.0,44,8,3197.82,73
14316.0,422,5,1112.355,41
14320.0,206,5,1346.75,96
14321.0,10,7,2218.0600000000004,66
14322.0,429,4,474.1,57
14323.0,114,2,605.0600000000001,61
14324.0,409,2,701.6100000000001,141
14326.0,242,3,940.98,96
14327.0,163,6,1894.9299999999998,89
14329.0,17,15,9887.619999999999,47
14331.0,124,2,462.65999999999997,5
14332.0,22,5,1917.41,78
14334.0,16,12,4318.48,45
14335.0,16,2,454.85999999999996,40
14336.0,16,4,1614.91,64
14338.0,161,3,928.1,125
14339.0,242,2,620.27,93
14341.0,45,18,4452.02,38
14342.0,21,6,918.4399999999999,75
14343.0,421,4,1079.6599999999999,67
14344.0,127,20,2990.04,24
14346.0,120,5,2267.69,75
14350.0,274,3,969.0200000000001,51
14352.0,157,4,1078.9600000000003,29
14353.0,215,3,376.49999999999994,72
14354.0,5,2,163.62,12
14355.0,365,3,840.05,87
14356.0,79,2,701.23,0
14358.0,389,2,400.05999999999995,19
14359.0,19,3,912.1800000000001,22
14360.0,31,4,2118.03,15
14363.0,402,2,227.47000000000003,24
14364.0,108,8,3717.35,12
14365.0,394,2,634.68,143
14367.0,8,16,9227.82,16
14369.0,642,2,469.12999999999994,9
14370.0,450,6,1175.7800000000002,37
14372.0,443,2,860.0800000000002,78
14375.0,185,3,1106.82,118
14377.0,191,2,617.05,35
14379.0,44,4,1265.16,109
14381.0,52,2,625.9399999999999,199
14382.0,26,2,1193.63,181
14383.0,38,3,1247.69,41
14385.0,9,3,202.10999999999999,4
14387.0,32,3,1727.6000000000001,25
14388.0,10,16,6388.200000000001,42
14389.0,65,5,1898.0099999999995,105
14390.0,10,13,6147.02,31
14395.0,2,20,7801.93,29
14396.0,65,7,1969.3800000000003,96
14397.0,2,19,2612.96,11
14398.0,401,2,707.7899999999998,63
14399.0,394,8,2108.21,35
14400.0,149,3,1732.47,160
14401.0,4,22,6795.9,32
14403.0,130,6,1880.51,84
14404.0,33,13,2681.12,52
14407.0,107,6,2157.73,28
14408.0,10,11,4102.27,65
14409.0,71,9,3427.29,55
14410.0,92,11,2631.9,31
14412.0,42,3,1426.1899999999998,127
14413.0,362,4,458.66,81
14414.0,91,8,2396.32,35
14415.0,1,23,11977.08,31
14416.0,22,2,490.2200000000001,10
14418.0,3,3,1934.24,34
14419.0,10,7,1254.6400000000003,53
14420.0,99,4,1639.1699999999998,148
14421.0,57,6,2469.37,105
14422.0,0,19,10271.52,37
14423.0,218,3,916.6099999999999,158
14425.0,434,3,661.3899999999998,100
14426.0,23,17,11649.880000000001,36
14427.0,50,4,1005.46,145
14428.0,7,5,1224.0600000000002,63
14430.0,511,3,1220.9000000000003,31
14431.0,302,4,2614.2,96
14432.0,9,6,2248.5,13
14434.0,21,6,1372.8,8
14436.0,98,2,271.70000000000005,227
14437.0,365,5,873.3400000000001,43
14439.0,319,5,9443.04,73
14440.0,8,13,5982.030000000001,56
14441.0,0,11,4611.6900000000005,62
14442.0,204,7,5150.900000000001,69
14443.0,53,5,2082.9700000000003,65
14446.0,0,5,1200.28,77
14447.0,18,6,1711.73,63
14448.0,9,2,375.35,177
14449.0,18,8,2230.96,52
14450.0,180,7,1128.4400000000003,61
14451.0,60,12,3258.68,52
14452.0,10,4,658.95,127
14454.0,376,5,977.3,71
14455.0,432,4,617.72,15
14456.0,5,9,3017.28,15
14459.0,155,2,5375.741,248
14460.0,110,9,1093.5,68
14461.0,148,13,6676.91,41
14462.0,66,12,2242.81,30
14463.0,98,4,786.5699999999999,100
14464.0,568,2,110.99999999999999,29
14465.0,246,11,3893.2099999999996,41
14466.0,29,13,4267.15,53
14467.0,17,12,2203.24,60
14469.0,416,4,2093.46,65
14470.0,11,3,712.0400000000001,139
14471.0,591,2,400.95000000000005,70
14472.0,103,9,2118.7200000000003,65
14473.0,74,2,234.34,104
14474.0,46,2,1258.89,266
14475.0,71,4,1151.15,84
14477.0,19,7,1969.6,97
14478.0,382,4,1276.6600000000003,89
14479.0,253,4,1124.71,119
14480.0,11,4,1299.52,176
14481.0,164,5,2284.69,102
14482.0,18,12,4306.719999999999,37
14483.0,281,2,257.1,227
14484.0,50,4,1070.98,168
14486.0,511,2,175.5,20
14487.0,26,7,1266.27,50
14489.0,207,4,1574.93,101
14490.0,406,2,1273.47,11
14491.0,175,2,340.93,98
14492.0,430,7,1921.9099999999999,26
14493.0,7,10,5041.84,63
14494.0,25,3,401.46000000000004,235
14495.0,50,3,174.8,203
14496.0,311,7,2363.89,45
14497.0,309,2,697.06,182
14498.0,42,10,3801.7,50
14499.0,26,7,2101.79,63
14500.0,88,3,356.85,33
14501.0,183,2,251.21,68
14502.0,19,11,2429.83,26
14503.0,3,6,3543.26,29
14504.0,47,4,673.26,57
14505.0,17,19,11866.070000000002,37
14506.0,17,7,2960.25,83
14507.0,23,11,3216.74,64
14508.0,22,5,822.92,103
14510.0,375,3,979.85,20
14511.0,11,5,1314.8100000000002,24
14512.0,187,7,1215.97,77
14513.0,100,6,788.01,77
14514.0,61,9,4380.04,73
14515.0,17,12,3724.0600000000004,44
14517.0,33,2,330.45000000000005,54
14519.0,683,2,203.14000000000001,22
14520.0,1,2,270.6,144
14522.0,24,8,1748.4199999999998,82
14524.0,31,13,2861.8,29
14525.0,19,17,8026.54,41
14527.0,2,122,27164.760000000002,6
14529.0,60,3,578.6099999999999,16
14530.0,25,16,6088.870000000001,41
14532.0,236,11,3845.78,42
14533.0,24,11,3340.445,53
14534.0,2,26,6187.66,24
14535.0,60,9,5973.23,65
14537.0,57,2,641.4,282
14538.0,64,5,1316.78,123
14539.0,15,2,537.48,14
14540.0,9,11,3709.6400000000003,65
14541.0,58,14,2491.38,45
14543.0,28,39,14555.829999999998,18
14544.0,24,3,2938.5300000000007,148
14546.0,5,11,5184.84,66
14547.0,3,8,3974.7500000000005,6
14548.0,150,9,2541.29,64
14549.0,311,4,913.6,106
14550.0,10,4,1345.06,118
14551.0,18,7,878.09,94
14552.0,151,3,507.92999999999995,146
14553.0,19,9,1690.54,54
14554.0,10,4,2279.4900000000002,10
14555.0,57,6,2304.03,110
14556.0,596,3,815.6899999999999,30
14558.0,654,3,655.5,25
14560.0,7,44,6114.029999999999,16
14561.0,75,3,1080.76,36
14562.0,3,26,6632.129999999999,25
14563.0,509,2,640.5400000000002,41
14564.0,434,2,2605.6200000000003,150
14565.0,95,5,3820.04,75
14566.0,110,4,4092.0,105
14567.0,56,2,1530.3600000000001,36
14569.0,1,4,597.33,150
14570.0,280,3,613.7500000000002,54
14572.0,3,11,5526.88,56
14573.0,179,13,2163.1200000000003,40
14577.0,12,7,1364.15,102
14581.0,16,2,409.6499999999999,263
14583.0,5,8,1660.29,76
14584.0,169,8,1738.1600000000003,61
14585.0,50,5,1143.27,73
14587.0,18,9,1580.29,34
14590.0,424,20,2993.37,15
14591.0,15,4,1320.21,49
14592.0,35,3,557.9399999999999,9
14593.0,21,12,3665.5299999999997,59
14594.0,7,2,363.3299999999999,182
14595.0,19,8,2164.4500000000003,83
14597.0,11,6,2184.629999999999,70
14598.0,44,2,384.03999999999996,262
14599.0,390,2,457.89,59
14600.0,305,2,865.17,43
14605.0,374,4,921.56,89
14606.0,1,192,29849.25,3
14607.0,15,22,22406.07,32
14608.0,4,11,3352.94,66
14609.0,72,10,554.25,59
